ENSG00000186092.6	OR4F5
ENSG00000188620.9	HMX3
ENSG00000188816.3	HMX2
ENSG00000154473.17	BUB3
ENSG00000154478.3	GPR26
ENSG00000121898.12	CPXM2
ENSG00000182022.17	CHST15
ENSG00000065154.11	OAT
ENSG00000229544.8	NKX1-2
ENSG00000107902.13	LHPP
ENSG00000258539.1	AC068896.1
ENSG00000189319.13	FAM53B
ENSG00000203791.14	EEF1AKMT2
ENSG00000165660.7	ABRAXAS2
ENSG00000019995.6	ZRANB1
ENSG00000175029.16	CTBP2
ENSG00000175018.12	TEX36
ENSG00000107938.17	EDRF1
ENSG00000154485.4	MMP21
ENSG00000188690.13	UROS
ENSG00000107949.16	BCCIP
ENSG00000089876.11	DHX32
ENSG00000203780.10	FANK1
ENSG00000148848.14	ADAM12
ENSG00000154493.18	C10orf90
ENSG00000150760.12	DOCK1
ENSG00000188916.8	INSYN2
ENSG00000214285.2	NPS
ENSG00000186766.7	FOXI2
ENSG00000180745.4	CLRN3
ENSG00000132334.16	PTPRE
ENSG00000148773.13	MKI67
ENSG00000170430.9	MGMT
ENSG00000108001.13	EBF3
ENSG00000237489.4	C10orf143
ENSG00000108010.11	GLRX3
ENSG00000176769.9	TCERG1L
ENSG00000175470.19	PPP2R2D
ENSG00000176171.11	BNIP3
ENSG00000188385.11	JAKMIP3
ENSG00000151640.12	DPYSL4
ENSG00000165752.16	STK32C
ENSG00000148814.17	LRRC27
ENSG00000171813.13	PWWP2B
ENSG00000068383.18	INPP5A
ENSG00000148826.8	NKX6-2
ENSG00000171811.13	CFAP46
ENSG00000197177.15	ADGRA1
ENSG00000171798.17	KNDC1
ENSG00000171794.3	UTF1
ENSG00000151650.7	VENTX
ENSG00000151651.15	ADAM8
ENSG00000130640.13	TUBGCP2
ENSG00000198546.14	ZNF511
ENSG00000283496.1	ZNF511-PRAP1
ENSG00000130643.8	CALY
ENSG00000165828.14	PRAP1
ENSG00000148803.11	FUOM
ENSG00000127884.4	ECHS1
ENSG00000148832.15	PAOX
ENSG00000254536.1	AL360181.3
ENSG00000148824.18	MTG1
ENSG00000203772.7	SPRN
ENSG00000214279.13	SCART1
ENSG00000130649.9	CYP2E1
ENSG00000171772.16	SYCE1
ENSG00000225899.7	FRG2B
ENSG00000177951.17	BET1L
ENSG00000188076.2	SCGB1C1
ENSG00000177947.13	ODF3
ENSG00000177963.14	RIC8A
ENSG00000142082.14	SIRT3
ENSG00000185627.17	PSMD13
ENSG00000174885.12	NLRP6
ENSG00000142102.15	PGGHG
ENSG00000206013.2	IFITM5
ENSG00000185201.16	IFITM2
ENSG00000185885.15	IFITM1
ENSG00000142089.15	IFITM3
ENSG00000182272.11	B4GALNT4
ENSG00000184363.9	PKP3
ENSG00000185187.12	SIGIRR
ENSG00000185101.12	ANO9
ENSG00000174915.11	PTDSS2
ENSG00000023191.16	RNH1
ENSG00000174775.16	HRAS
ENSG00000161328.10	LRRC56
ENSG00000185522.8	LMNTD2
ENSG00000099849.14	RASSF7
ENSG00000070047.11	PHRF1
ENSG00000185507.20	IRF7
ENSG00000099834.18	CDHR5
ENSG00000070031.3	SCT
ENSG00000069696.6	DRD4
ENSG00000177030.16	DEAF1
ENSG00000177106.15	EPS8L2
ENSG00000177042.14	TMEM80
ENSG00000177156.10	TALDO1
ENSG00000177225.16	GATD1
ENSG00000184524.5	CEND1
ENSG00000177542.10	SLC25A22
ENSG00000274897.2	PANO1
ENSG00000177595.17	PIDD1
ENSG00000177600.8	RPLP2
ENSG00000177666.16	PNPLA2
ENSG00000177685.16	CRACR2B
ENSG00000177697.18	CD151
ENSG00000177700.5	POLR2L
ENSG00000214063.10	TSPAN4
ENSG00000177830.17	CHID1
ENSG00000183020.13	AP2A2
ENSG00000184956.15	MUC6
ENSG00000198788.8	MUC2
ENSG00000215182.8	MUC5AC
ENSG00000117983.17	MUC5B
ENSG00000078902.15	TOLLIP
ENSG00000174672.15	BRSK2
ENSG00000182208.13	MOB2
ENSG00000184545.10	DUSP8
ENSG00000205869.2	KRTAP5-1
ENSG00000205867.3	KRTAP5-2
ENSG00000196224.7	KRTAP5-3
ENSG00000241598.5	KRTAP5-4
ENSG00000185940.10	KRTAP5-5
ENSG00000205864.1	KRTAP5-6
ENSG00000244242.1	IFITM10
ENSG00000250644.3	AC068580.4
ENSG00000117984.13	CTSD
ENSG00000149043.16	SYT8
ENSG00000130598.15	TNNI2
ENSG00000130592.15	LSP1
ENSG00000283787.1	PRR33
ENSG00000130595.18	TNNT3
ENSG00000214026.10	MRPL23
ENSG00000167244.19	IGF2
ENSG00000284779.1	IGF2
ENSG00000129965.15	INS-IGF2
ENSG00000254647.6	INS
ENSG00000180176.14	TH
ENSG00000183734.4	ASCL2
ENSG00000110665.11	C11orf21
ENSG00000064201.15	TSPAN32
ENSG00000110651.11	CD81
ENSG00000184281.14	TSSC4
ENSG00000070985.13	TRPM5
ENSG00000053918.16	KCNQ1
ENSG00000129757.13	CDKN1C
ENSG00000254827.5	SLC22A18AS
ENSG00000110628.14	SLC22A18
ENSG00000181649.6	PHLDA2
ENSG00000205531.12	NAP1L4
ENSG00000110619.17	CARS
ENSG00000021762.19	OSBPL5
ENSG00000182170.3	MRGPRG
ENSG00000184350.9	MRGPRE
ENSG00000005801.17	ZNF195
ENSG00000167311.13	ART5
ENSG00000129744.2	ART1
ENSG00000129749.3	CHRNA10
ENSG00000110713.16	NUP98
ENSG00000148985.19	PGAP2
ENSG00000177105.9	RHOG
ENSG00000167323.11	STIM1
ENSG00000167325.14	RRM1
ENSG00000284018.1	SSU72P5
ENSG00000284306.1	SSU72P2
ENSG00000283873.1	SSU72P4
ENSG00000284546.1	SSU72P3
ENSG00000284438.1	SSU72P7
ENSG00000221996.6	OR52B4
ENSG00000132109.9	TRIM21
ENSG00000181963.5	OR52K2
ENSG00000196778.3	OR52K1
ENSG00000197790.1	OR52M1
ENSG00000171987.1	C11orf40
ENSG00000226288.2	OR52I2
ENSG00000232268.6	OR52I1
ENSG00000167333.12	TRIM68
ENSG00000197428.3	OR51D1
ENSG00000180785.9	OR51E1
ENSG00000167332.8	OR51E2
ENSG00000197674.7	OR51C1P
ENSG00000167346.7	MMP26
ENSG00000280021.1	OR51F1
ENSG00000279270.2	OR52R1
ENSG00000176925.7	OR51F2
ENSG00000176922.4	OR51S1
ENSG00000176900.2	OR51T1
ENSG00000176895.9	OR51A7
ENSG00000176893.5	OR51G2
ENSG00000278870.2	OR51G1
ENSG00000205497.4	OR51A4
ENSG00000205496.1	OR51A2
ENSG00000176798.2	OR51L1
ENSG00000205495.1	OR52J3
ENSG00000176787.2	OR52E2
ENSG00000171944.2	OR52A5
ENSG00000182070.5	OR52A1
ENSG00000176742.2	OR51V1
ENSG00000244734.4	HBB
ENSG00000223609.9	HBD
ENSG00000213934.8	HBG1
ENSG00000284931.1	AC104389.5
ENSG00000196565.14	HBG2
ENSG00000239920.2	AC104389.4
ENSG00000213931.6	HBE1
ENSG00000183251.4	OR51B4
ENSG00000167355.8	OR51B5
ENSG00000279012.2	OR51B2
ENSG00000176239.7	OR51B6
ENSG00000184698.5	OR51M1
ENSG00000167360.6	OR51Q1
ENSG00000167359.8	OR51I1
ENSG00000187918.5	OR51I2
ENSG00000181609.5	OR52D1
ENSG00000175520.8	UBQLN3
ENSG00000175518.6	UBQLNL
ENSG00000181616.9	OR52H1
ENSG00000187747.2	OR52B6
ENSG00000121236.20	TRIM6
ENSG00000258588.3	TRIM6-TRIM34
ENSG00000258659.6	TRIM34
ENSG00000132256.18	TRIM5
ENSG00000132274.15	TRIM22
ENSG00000181023.7	OR56B1
ENSG00000181074.4	OR52N4
ENSG00000181009.5	OR52N5
ENSG00000181001.2	OR52N1
ENSG00000180988.2	OR52N2
ENSG00000205409.3	OR52E6
ENSG00000183269.5	OR52E8
ENSG00000180974.4	OR52E4
ENSG00000277932.2	OR52E5
ENSG00000184478.7	OR56A3
ENSG00000188691.5	OR56A5
ENSG00000183313.4	OR52L1
ENSG00000183389.5	OR56A4
ENSG00000180934.6	OR56A1
ENSG00000180919.3	OR56B4
ENSG00000255307.1	OR52B2
ENSG00000175485.2	OR52W1
ENSG00000180878.2	C11orf42
ENSG00000051009.10	FAM160A2
ENSG00000132259.12	CNGA4
ENSG00000110148.9	CCKBR
ENSG00000170955.9	CAVIN3
ENSG00000166311.9	SMPD1
ENSG00000166313.18	APBB1
ENSG00000110169.10	HPX
ENSG00000110171.19	TRIM3
ENSG00000132254.12	ARFIP2
ENSG00000132286.11	TIMM10B
ENSG00000283977.1	AC084337.2
ENSG00000179532.12	DNHD1
ENSG00000132275.10	RRP8
ENSG00000166333.13	ILK
ENSG00000166337.9	TAF10
ENSG00000166340.16	TPP1
ENSG00000166341.7	DCHS1
ENSG00000158042.8	MRPL17
ENSG00000188124.3	OR2AG2
ENSG00000279486.5	OR2AG1
ENSG00000184933.5	OR6A2
ENSG00000166363.5	OR10A5
ENSG00000170790.5	OR10A2
ENSG00000170782.3	OR10A4
ENSG00000166368.2	OR2D2
ENSG00000178358.4	OR2D3
ENSG00000149054.15	ZNF215
ENSG00000149050.9	ZNF214
ENSG00000158077.4	NLRP14
ENSG00000170748.6	RBMXL2
ENSG00000170743.16	SYT9
ENSG00000183801.7	OLFML1
ENSG00000166387.12	PPFIBP2
ENSG00000166394.14	CYB5R2
ENSG00000183378.11	OVCH2
ENSG00000183303.2	OR5P2
ENSG00000182334.2	OR5P3
ENSG00000279000.3	OR10A6
ENSG00000170683.6	OR10A3
ENSG00000182261.3	NLRP10
ENSG00000175390.13	EIF3F
ENSG00000166402.8	TUB
ENSG00000166405.14	RIC3
ENSG00000166407.13	LMO1
ENSG00000130413.15	STK33
ENSG00000166436.16	TRIM66
ENSG00000166441.12	RPL27A
ENSG00000166444.18	ST5
ENSG00000166452.11	AKIP1
ENSG00000176029.13	C11orf16
ENSG00000176009.3	ASCL3
ENSG00000175348.10	TMEM9B
ENSG00000175352.10	NRIP3
ENSG00000175356.13	SCUBE2
ENSG00000184014.7	DENND5A
ENSG00000166471.10	TMEM41B
ENSG00000205339.9	IPO7
ENSG00000166478.9	ZNF143
ENSG00000166483.10	WEE1
ENSG00000133789.14	SWAP70
ENSG00000133812.15	SBF2
ENSG00000148926.9	ADM
ENSG00000133805.15	AMPD3
ENSG00000255823.4	MTRNR2L8
ENSG00000110315.6	RNF141
ENSG00000133800.8	LYVE1
ENSG00000072952.18	MRVI1
ENSG00000198730.8	CTR9
ENSG00000110321.16	EIF4G2
ENSG00000236287.7	ZBED5
ENSG00000110328.5	GALNT18
ENSG00000254598.2	CSNK2A3
ENSG00000170242.17	USP47
ENSG00000050165.17	DKK3
ENSG00000133816.15	MICAL2
ENSG00000197702.12	PARVA
ENSG00000187079.16	TEAD1
ENSG00000189431.7	RASSF10
ENSG00000133794.17	ARNTL
ENSG00000148925.10	BTBD10
ENSG00000152266.6	PTH
ENSG00000197601.12	FAR1
ENSG00000262655.3	SPON1
ENSG00000133818.13	RRAS2
ENSG00000129083.12	COPB1
ENSG00000256206.2	AC018523.2
ENSG00000129084.17	PSMA1
ENSG00000152270.8	PDE3B
ENSG00000186104.10	CYP2R1
ENSG00000175868.13	CALCB
ENSG00000110680.12	CALCA
ENSG00000188487.11	INSC
ENSG00000110693.17	SOX6
ENSG00000110696.9	C11orf58
ENSG00000166689.15	PLEKHA7
ENSG00000110700.6	RPS13
ENSG00000011405.13	PIK3C2A
ENSG00000070081.16	NUCB2
ENSG00000188211.8	NCR3LG1
ENSG00000187486.5	KCNJ11
ENSG00000006071.13	ABCC8
ENSG00000006611.15	USH1C
ENSG00000188162.10	OTOG
ENSG00000129152.3	MYOD1
ENSG00000129159.7	KCNC1
ENSG00000129158.10	SERGEF
ENSG00000129167.9	TPH1
ENSG00000166788.9	SAAL1
ENSG00000179826.6	MRGPRX3
ENSG00000179817.5	MRGPRX4
ENSG00000148965.9	SAA4
ENSG00000255071.3	SAA2-SAA4
ENSG00000134339.8	SAA2
ENSG00000173432.11	SAA1
ENSG00000110756.17	HPS5
ENSG00000110768.11	GTF2H1
ENSG00000134333.13	LDHA
ENSG00000166796.11	LDHC
ENSG00000166800.9	LDHAL6A
ENSG00000074319.12	TSG101
ENSG00000151116.16	UEVLD
ENSG00000247595.4	SPTY2D1OS
ENSG00000179119.14	SPTY2D1
ENSG00000151117.8	TMEM86A
ENSG00000179057.13	IGSF22
ENSG00000110786.17	PTPN5
ENSG00000170255.7	MRGPRX1
ENSG00000183695.2	MRGPRX2
ENSG00000177054.13	ZDHHC13
ENSG00000129170.9	CSRP3
ENSG00000129173.12	E2F8
ENSG00000166833.20	NAV2
ENSG00000109851.6	DBX1
ENSG00000109854.13	HTATIP2
ENSG00000185238.12	PRMT3
ENSG00000165970.11	SLC6A5
ENSG00000165973.18	NELL1
ENSG00000171714.11	ANO5
ENSG00000091664.8	SLC17A6
ENSG00000183161.5	FANCF
ENSG00000148935.11	GAS2
ENSG00000198168.8	SVIP
ENSG00000255359.2	CCDC179
ENSG00000187398.11	LUZP2
ENSG00000134343.12	ANO3
ENSG00000169550.13	MUC15
ENSG00000148942.14	SLC5A12
ENSG00000176971.3	FIBIN
ENSG00000129151.8	BBOX1
ENSG00000109881.16	CCDC34
ENSG00000205213.13	LGR4
ENSG00000148943.11	LIN7C
ENSG00000176697.18	BDNF
ENSG00000121621.6	KIF18A
ENSG00000169519.20	METTL15
ENSG00000182255.6	KCNA4
ENSG00000131808.10	FSHB
ENSG00000152219.4	ARL14EP
ENSG00000066382.16	MPPED2
ENSG00000170959.14	DCDC1
ENSG00000170946.14	DNAJC24
ENSG00000148950.10	IMMP1L
ENSG00000109911.18	ELP4
ENSG00000007372.22	PAX6
ENSG00000285283.1	AL035078.4
ENSG00000049449.9	RCN1
ENSG00000184937.13	WT1
ENSG00000149100.12	EIF3M
ENSG00000186714.12	CCDC73
ENSG00000135378.3	PRRG4
ENSG00000060749.15	QSER1
ENSG00000121690.10	DEPDC7
ENSG00000176148.15	TCP11L1
ENSG00000176102.12	CSTF3
ENSG00000110422.11	HIPK3
ENSG00000110427.15	KIAA1549L
ENSG00000205177.6	C11orf91
ENSG00000284969.1	AL049629.2
ENSG00000085063.15	CD59
ENSG00000110429.13	FBXO3
ENSG00000135363.11	LMO2
ENSG00000135387.20	CAPRIN1
ENSG00000135372.8	NAT10
ENSG00000166016.5	ABTB2
ENSG00000121691.5	CAT
ENSG00000135374.9	ELF5
ENSG00000135373.12	EHF
ENSG00000149089.12	APIP
ENSG00000110435.11	PDHX
ENSG00000026508.18	CD44
ENSG00000110436.12	SLC1A2
ENSG00000149090.11	PAMR1
ENSG00000179431.6	FJX1
ENSG00000166326.6	TRIM44
ENSG00000179241.12	LDLRAD3
ENSG00000110442.11	COMMD9
ENSG00000135362.13	PRR5L
ENSG00000175104.14	TRAF6
ENSG00000166349.9	RAG1
ENSG00000175097.7	RAG2
ENSG00000166352.15	C11orf74
ENSG00000148948.7	LRRC4C
ENSG00000166181.12	API5
ENSG00000052841.14	TTC17
ENSG00000149084.12	HSD17B12
ENSG00000166199.12	ALKBH3
ENSG00000187479.6	C11orf96
ENSG00000205126.2	ACCSL
ENSG00000110455.13	ACCS
ENSG00000151348.13	EXT2
ENSG00000052850.6	ALX4
ENSG00000085117.11	CD82
ENSG00000157570.11	TSPAN18
ENSG00000175274.18	TP53I11
ENSG00000019485.13	PRDM11
ENSG00000019505.7	SYT13
ENSG00000175264.7	CHST1
ENSG00000181830.8	SLC35C1
ENSG00000121671.11	CRY2
ENSG00000121653.11	MAPK8IP1
ENSG00000234776.4	C11orf94
ENSG00000121680.15	PEX16
ENSG00000165905.17	LARGE2
ENSG00000135365.15	PHF21A
ENSG00000157613.10	CREB3L1
ENSG00000149091.15	DGKZ
ENSG00000110492.15	MDK
ENSG00000180720.7	CHRM4
ENSG00000110497.14	AMBRA1
ENSG00000180423.4	HARBI1
ENSG00000175224.16	ATG13
ENSG00000175220.11	ARHGAP1
ENSG00000175213.2	ZNF408
ENSG00000180210.14	F2
ENSG00000175216.14	CKAP5
ENSG00000134569.9	LRP4
ENSG00000149179.13	C11orf49
ENSG00000149182.14	ARFGAP2
ENSG00000165912.15	PACSIN3
ENSG00000134574.11	DDB2
ENSG00000134575.9	ACP2
ENSG00000025434.18	NR1H3
ENSG00000110514.19	MADD
ENSG00000134571.10	MYBPC3
ENSG00000066336.11	SPI1
ENSG00000165915.13	SLC39A13
ENSG00000165916.8	PSMC3
ENSG00000165917.9	RAPSN
ENSG00000149187.18	CELF1
ENSG00000213619.9	NDUFS3
ENSG00000110536.13	PTPMT1
ENSG00000123444.13	KBTBD4
ENSG00000196666.4	FAM180B
ENSG00000172247.3	C1QTNF4
ENSG00000109919.9	MTCH2
ENSG00000165923.15	AGBL2
ENSG00000109920.12	FNBP4
ENSG00000030066.13	NUP160
ENSG00000149177.12	PTPRJ
ENSG00000175619.3	OR4B1
ENSG00000172208.6	OR4X2
ENSG00000176567.1	OR4X1
ENSG00000176555.1	OR4S1
ENSG00000176547.9	OR4C3
ENSG00000176540.3	OR4C5
ENSG00000237388.2	OR4A47
ENSG00000220948.5	TRIM51GP
ENSG00000182053.12	TRIM49B
ENSG00000214891.9	TRIM64C
ENSG00000086205.17	FOLH1
ENSG00000258817.1	OR4C13
ENSG00000221954.2	OR4C12
ENSG00000185926.1	OR4C46
ENSG00000221840.4	OR4A5
ENSG00000150244.11	TRIM48
ENSG00000181961.4	OR4A16
ENSG00000181958.4	OR4A15
ENSG00000181939.3	OR4C15
ENSG00000279514.2	OR4C16
ENSG00000172188.5	OR4C11
ENSG00000181927.3	OR4P4
ENSG00000174982.3	OR4S2
ENSG00000181903.5	OR4C6
ENSG00000186886.8	OR5D3P
ENSG00000279761.2	OR5D13
ENSG00000186113.1	OR5D14
ENSG00000279395.3	OR5L1
ENSG00000186119.8	OR5D18
ENSG00000205030.1	OR5L2
ENSG00000205029.1	OR5D16
ENSG00000124900.12	TRIM51
ENSG00000187612.1	OR5W2
ENSG00000167825.3	OR5I1
ENSG00000174970.5	OR10AG1
ENSG00000149133.1	OR5F1
ENSG00000181785.2	OR5AS1
ENSG00000172154.10	OR8I2
ENSG00000181767.3	OR8H2
ENSG00000181761.5	OR8H3
ENSG00000167822.2	OR8J3
ENSG00000181752.3	OR8K5
ENSG00000174957.1	OR5J2
ENSG00000181718.6	OR5T2
ENSG00000172489.6	OR5T3
ENSG00000181698.4	OR5T1
ENSG00000181693.8	OR8H1
ENSG00000280314.3	OR8K3
ENSG00000150261.4	OR8K1
ENSG00000172487.4	OR8J1
ENSG00000172199.1	OR8U1
ENSG00000279961.2	OR5R1
ENSG00000284732.1	AP002512.3
ENSG00000150269.1	OR5M9
ENSG00000174937.4	OR5M3
ENSG00000181371.4	OR5M8
ENSG00000255223.4	OR5M11
ENSG00000254834.4	OR5M10
ENSG00000255012.2	OR5M1
ENSG00000172464.3	OR5AP2
ENSG00000172459.4	OR5AR1
ENSG00000174914.2	OR9G1
ENSG00000172457.6	OR9G4
ENSG00000181273.2	OR5AK2
ENSG00000183908.5	LRRC55
ENSG00000134817.10	APLNR
ENSG00000149115.13	TNKS1BP1
ENSG00000149136.8	SSRP1
ENSG00000109991.8	P2RX3
ENSG00000156575.2	PRG3
ENSG00000186652.9	PRG2
ENSG00000254979.5	AP000781.2
ENSG00000134802.17	SLC43A3
ENSG00000186907.7	RTN4RL2
ENSG00000149150.8	SLC43A1
ENSG00000134809.8	TIMM10
ENSG00000214872.8	SMTNL1
ENSG00000156587.15	UBE2L6
ENSG00000149131.15	SERPING1
ENSG00000166793.10	YPEL4
ENSG00000172409.5	CLP1
ENSG00000156599.10	ZDHHC5
ENSG00000156603.17	MED19
ENSG00000213593.9	TMX2
ENSG00000254462.1	TMX2-CTNND1
ENSG00000211450.9	SELENOH
ENSG00000254732.1	AP001931.1
ENSG00000233436.7	BTBD18
ENSG00000198561.13	CTNND1
ENSG00000186509.4	OR9Q1
ENSG00000279051.4	OR6Q1
ENSG00000172377.2	OR9I1
ENSG00000186513.3	OR9Q2
ENSG00000197887.4	OR1S2
ENSG00000280204.3	OR1S1
ENSG00000180475.4	OR10Q1
ENSG00000172772.3	OR10W1
ENSG00000197786.3	OR5B17
ENSG00000172769.3	OR5B3
ENSG00000172365.3	OR5B2
ENSG00000172362.3	OR5B12
ENSG00000198283.2	OR5B21
ENSG00000110031.12	LPXN
ENSG00000186660.14	ZFP91
ENSG00000255073.8	ZFP91-CNTF
ENSG00000242689.2	CNTF
ENSG00000149124.10	GLYAT
ENSG00000156689.6	GLYATL2
ENSG00000166840.13	GLYATL1
ENSG00000255151.2	GLYATL1B
ENSG00000189057.10	FAM111B
ENSG00000166801.15	FAM111A
ENSG00000110042.7	DTX4
ENSG00000197629.5	MPEG1
ENSG00000176495.3	OR5AN1
ENSG00000172324.5	OR5A2
ENSG00000172320.3	OR5A1
ENSG00000166884.2	OR4D6
ENSG00000254466.2	OR4D10
ENSG00000176200.1	OR4D11
ENSG00000172742.5	OR4D9
ENSG00000110048.11	OSBP
ENSG00000166889.13	PATL1
ENSG00000172289.3	OR10V1
ENSG00000166900.16	STX3
ENSG00000166902.4	MRPL16
ENSG00000134812.7	GIF
ENSG00000134827.7	TCN1
ENSG00000285231.1	OOSP3
ENSG00000284873.1	OOSP1
ENSG00000285010.1	OOSP4A
ENSG00000255393.2	OOSP4B
ENSG00000149507.6	OOSP2
ENSG00000149516.13	MS4A3
ENSG00000149534.8	MS4A2
ENSG00000110077.14	MS4A6A
ENSG00000110079.17	MS4A4A
ENSG00000214787.9	MS4A4E
ENSG00000166926.8	MS4A6E
ENSG00000166927.12	MS4A7
ENSG00000166928.10	MS4A14
ENSG00000166930.6	MS4A5
ENSG00000156738.17	MS4A1
ENSG00000071203.9	MS4A12
ENSG00000204979.7	MS4A13
ENSG00000166959.7	MS4A8
ENSG00000214782.7	MS4A18
ENSG00000166961.14	MS4A15
ENSG00000172689.1	MS4A10
ENSG00000110104.12	CCDC86
ENSG00000183134.4	PTGDR2
ENSG00000149506.11	ZP1
ENSG00000110107.8	PRPF19
ENSG00000110108.9	TMEM109
ENSG00000006118.14	TMEM132A
ENSG00000110446.10	SLC15A3
ENSG00000013725.14	CD6
ENSG00000110448.10	CD5
ENSG00000167987.10	VPS37C
ENSG00000229859.9	PGA3
ENSG00000229183.8	PGA4
ENSG00000256713.7	PGA5
ENSG00000167992.12	VWCE
ENSG00000167986.13	DDB1
ENSG00000149476.15	TKFC
ENSG00000162144.9	CYB561A3
ENSG00000149483.11	TMEM138
ENSG00000187049.9	TMEM216
ENSG00000149532.15	CPSF7
ENSG00000256591.5	AP003108.2
ENSG00000167985.6	SDHAF2
ENSG00000162148.10	PPP1R32
ENSG00000204950.3	LRRC10B
ENSG00000011347.9	SYT7
ENSG00000134780.9	DAGLA
ENSG00000124920.13	MYRF
ENSG00000134825.15	TMEM258
ENSG00000168496.3	FEN1
ENSG00000134824.13	FADS2
ENSG00000149485.18	FADS1
ENSG00000221968.8	FADS3
ENSG00000167994.11	RAB3IL1
ENSG00000167995.15	BEST1
ENSG00000167996.15	FTH1
ENSG00000149503.12	INCENP
ENSG00000168515.3	SCGB1D1
ENSG00000124939.5	SCGB2A1
ENSG00000124935.3	SCGB1D2
ENSG00000110484.6	SCGB2A2
ENSG00000197745.2	SCGB1D4
ENSG00000162174.12	ASRGL1
ENSG00000149021.6	SCGB1A1
ENSG00000124942.13	AHNAK
ENSG00000254772.9	EEF1G
ENSG00000255508.7	AP002990.1
ENSG00000149016.15	TUT1
ENSG00000149480.6	MTA2
ENSG00000149499.11	EML3
ENSG00000149489.8	ROM1
ENSG00000149541.9	B3GAT3
ENSG00000089597.17	GANAB
ENSG00000185085.2	INTS5
ENSG00000255432.1	AP001458.2
ENSG00000278615.4	C11orf98
ENSG00000162194.12	LBHD1
ENSG00000214756.7	CSKMT
ENSG00000204922.4	UQCC3
ENSG00000162191.13	UBXN1
ENSG00000177363.4	LRRN4CL
ENSG00000168000.14	BSCL2
ENSG00000234857.2	HNRNPUL2-BSCL2
ENSG00000162188.5	GNG3
ENSG00000214753.3	HNRNPUL2
ENSG00000162222.13	TTC9C
ENSG00000185670.7	ZBTB3
ENSG00000168002.11	POLR2G
ENSG00000162227.7	TAF6L
ENSG00000168569.7	TMEM223
ENSG00000185475.10	TMEM179B
ENSG00000162231.13	NXF1
ENSG00000162236.11	STX5
ENSG00000283268.1	TEX54
ENSG00000133316.15	WDR74
ENSG00000168003.16	SLC3A2
ENSG00000168539.3	CHRM1
ENSG00000197901.11	SLC22A6
ENSG00000149452.15	SLC22A8
ENSG00000197658.9	SLC22A24
ENSG00000184999.11	SLC22A10
ENSG00000196600.12	SLC22A25
ENSG00000149742.9	SLC22A9
ENSG00000168004.9	HRASLS5
ENSG00000133317.14	LGALS12
ENSG00000133321.10	RARRES3
ENSG00000133328.3	HRASLS2
ENSG00000176485.11	PLA2G16
ENSG00000184743.12	ATL3
ENSG00000133318.13	RTN3
ENSG00000188070.9	C11orf95
ENSG00000168005.8	SPINDOC
ENSG00000072518.20	MARK2
ENSG00000167771.5	RCOR2
ENSG00000110583.12	NAA40
ENSG00000176340.3	COX8A
ENSG00000256100.1	AP000721.1
ENSG00000167770.11	OTUB1
ENSG00000133315.10	MACROD1
ENSG00000126500.3	FLRT1
ENSG00000168439.16	STIP1
ENSG00000149781.12	FERMT3
ENSG00000149743.13	TRPT1
ENSG00000149761.8	NUDT22
ENSG00000110011.13	DNAJC4
ENSG00000173511.9	VEGFB
ENSG00000173486.12	FKBP2
ENSG00000173457.10	PPP1R14B
ENSG00000149782.11	PLCB3
ENSG00000002330.13	BAD
ENSG00000173264.14	GPR137
ENSG00000182450.12	KCNK4
ENSG00000219435.5	CATSPERZ
ENSG00000173153.13	ESRRA
ENSG00000173113.6	TRMT112
ENSG00000126432.13	PRDX5
ENSG00000168071.21	CCDC88B
ENSG00000162302.12	RPS6KA4
ENSG00000168065.15	SLC22A11
ENSG00000197891.11	SLC22A12
ENSG00000110076.18	NRXN2
ENSG00000068831.18	RASGRP2
ENSG00000068976.13	PYGM
ENSG00000168066.20	SF1
ENSG00000168067.11	MAP4K2
ENSG00000133895.14	MEN1
ENSG00000171219.8	CDC42BPG
ENSG00000110047.17	EHD1
ENSG00000110046.12	ATG2A
ENSG00000068971.13	PPP2R5B
ENSG00000149735.6	GPHA2
ENSG00000168070.11	MAJIN
ENSG00000168062.9	BATF2
ENSG00000213465.7	ARL2
ENSG00000273003.1	ARL2-SNX15
ENSG00000110025.12	SNX15
ENSG00000168061.14	SAC3D1
ENSG00000168060.15	NAALADL1
ENSG00000146670.9	CDCA5
ENSG00000162300.12	ZFPL1
ENSG00000187066.8	TMEM262
ENSG00000149823.8	VPS51
ENSG00000149809.14	TM7SF2
ENSG00000174276.6	ZNHIT2
ENSG00000149806.10	FAU
ENSG00000162298.18	SYVN1
ENSG00000149792.8	MRPL49
ENSG00000204710.2	SPDYC
ENSG00000014216.15	CAPN1
ENSG00000014138.8	POLA2
ENSG00000285816.1	AP000944.2
ENSG00000149798.4	CDC42EP2
ENSG00000133884.9	DPF2
ENSG00000173825.6	TIGD3
ENSG00000162241.12	SLC25A45
ENSG00000126391.13	FRMD8
ENSG00000142186.16	SCYL1
ENSG00000168056.15	LTBP3
ENSG00000173465.7	SSSCA1
ENSG00000176973.7	FAM89B
ENSG00000173442.12	EHBP1L1
ENSG00000173338.12	KCNK7
ENSG00000173327.7	MAP3K11
ENSG00000197136.4	PCNX3
ENSG00000213445.9	SIPA1
ENSG00000173039.18	RELA
ENSG00000172977.12	KAT5
ENSG00000172922.9	RNASEH2C
ENSG00000254470.2	AP5B1
ENSG00000172818.9	OVOL1
ENSG00000172757.12	CFL1
